date,advertiser_id,campaign,channel,channel_kind,ad_group,impressions,clicks,spend_krw,mql
2026-05-18,ADV-HP,HP Workstation 인지,구글_디스플레이,global,리마케팅,9209,113,79409,2
2026-05-18,ADV-HP,HP Workstation 인지,구글_디스플레이,global,유사잠재고객,26188,309,201924,6
2026-05-18,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,리타겟팅,11406,119,70790,2
2026-05-18,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,데모_타겟,15418,195,112283,4
2026-05-18,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_A,11574,119,73235,2
2026-05-18,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_B,9704,96,57851,2
2026-05-19,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,리타겟팅,22332,211,140354,4
2026-05-19,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,관심사_타겟,30558,327,188772,5
2026-05-19,ADV-HP,HP Workstation 인지,구글_디스플레이,global,리마케팅,12887,147,92582,3
2026-05-19,ADV-HP,HP Workstation 인지,구글_디스플레이,global,유사잠재고객,29493,301,172378,5
2026-05-19,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,리타겟팅,9670,122,78793,3
2026-05-19,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,데모_타겟,17017,162,106745,3
2026-05-19,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_A,12499,137,84710,3
2026-05-19,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_B,9825,97,65549,2
2026-05-20,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,리타겟팅,23542,238,157297,4
2026-05-20,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,관심사_타겟,27011,282,183830,7
2026-05-20,ADV-HP,HP Workstation 인지,구글_디스플레이,global,리마케팅,22338,276,166048,5
2026-05-20,ADV-HP,HP Workstation 인지,구글_디스플레이,global,유사잠재고객,15964,173,122193,3
2026-05-20,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,리타겟팅,18488,179,113488,3
2026-05-20,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,데모_타겟,9517,107,63127,2
2026-05-20,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_A,10198,100,59854,1
2026-05-20,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_B,11325,130,87032,2
2026-05-21,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,리타겟팅,16686,203,136513,5
2026-05-21,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,관심사_타겟,26849,257,159624,6
2026-05-21,ADV-HP,HP Workstation 인지,구글_디스플레이,global,리마케팅,22271,215,135402,3
2026-05-21,ADV-HP,HP Workstation 인지,구글_디스플레이,global,유사잠재고객,19912,208,121107,3
2026-05-21,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,리타겟팅,12829,150,90345,3
2026-05-21,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,데모_타겟,12003,135,87220,3
2026-05-21,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_A,6683,80,53391,2
2026-05-21,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_B,12090,125,72834,2
2026-05-22,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,리타겟팅,22439,267,159575,6
2026-05-22,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,관심사_타겟,27903,269,181252,4
2026-05-22,ADV-HP,HP Workstation 인지,구글_디스플레이,global,리마케팅,20258,233,134954,4
2026-05-22,ADV-HP,HP Workstation 인지,구글_디스플레이,global,유사잠재고객,20298,200,138598,4
2026-05-22,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,리타겟팅,18404,205,121343,4
2026-05-22,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,데모_타겟,8387,86,55165,2
2026-05-22,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_A,10665,103,67516,2
2026-05-22,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_B,12975,123,70623,2
2026-05-23,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,리타겟팅,9292,117,74433,2
2026-05-23,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,관심사_타겟,10198,104,70565,2
2026-05-23,ADV-HP,HP Workstation 인지,구글_디스플레이,global,리마케팅,4560,55,35773,1
2026-05-23,ADV-HP,HP Workstation 인지,구글_디스플레이,global,유사잠재고객,13741,151,88864,2
2026-05-23,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,리타겟팅,7211,88,51300,1
2026-05-23,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,데모_타겟,4393,47,29406,1
2026-05-23,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_A,3600,43,25002,0
2026-05-23,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_B,6205,61,37614,1
2026-05-24,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,리타겟팅,15848,163,103724,3
2026-05-24,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,관심사_타겟,7781,84,48343,1
2026-05-24,ADV-HP,HP Workstation 인지,구글_디스플레이,global,리마케팅,6509,81,56098,1
2026-05-24,ADV-HP,HP Workstation 인지,구글_디스플레이,global,유사잠재고객,11411,129,80700,3
2026-05-24,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,리타겟팅,6667,70,37622,1
2026-05-24,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,데모_타겟,7323,92,51672,2
2026-05-24,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_A,5015,57,33034,1
2026-05-24,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_B,4178,49,32491,1
2026-05-25,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,리타겟팅,19088,238,143244,5
2026-05-25,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,관심사_타겟,28730,330,189855,5
2026-05-25,ADV-HP,HP Workstation 인지,구글_디스플레이,global,리마케팅,32762,327,191267,5
2026-05-25,ADV-HP,HP Workstation 인지,구글_디스플레이,global,유사잠재고객,16795,179,107736,3
2026-05-25,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,리타겟팅,16931,191,129166,3
2026-05-25,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,데모_타겟,10722,113,62517,2
2026-05-25,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_A,9808,110,69498,2
2026-05-25,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_B,10477,129,74698,2
2026-05-26,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,리타겟팅,18808,195,117789,4
2026-05-26,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,관심사_타겟,35712,394,221666,9
2026-05-26,ADV-HP,HP Workstation 인지,구글_디스플레이,global,리마케팅,24715,245,151009,4
2026-05-26,ADV-HP,HP Workstation 인지,구글_디스플레이,global,유사잠재고객,19992,189,132590,3
2026-05-26,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,리타겟팅,14337,164,97384,3
2026-05-26,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,데모_타겟,15905,171,96879,4
2026-05-26,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_A,7535,83,51270,1
2026-05-26,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_B,14709,143,90377,3
2026-05-27,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,리타겟팅,21485,238,139246,4
2026-05-27,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,관심사_타겟,27007,298,191802,6
2026-05-27,ADV-HP,HP Workstation 인지,구글_디스플레이,global,리마케팅,14425,142,90325,2
2026-05-27,ADV-HP,HP Workstation 인지,구글_디스플레이,global,유사잠재고객,29391,295,187216,6
2026-05-27,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,리타겟팅,20295,199,112040,4
2026-05-27,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,데모_타겟,9729,112,73732,2
2026-05-27,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_A,11636,141,97742,2
2026-05-27,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_B,7396,71,46764,1
2026-05-28,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,리타겟팅,27728,318,207507,6
2026-05-28,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,관심사_타겟,19250,182,123753,4
2026-05-28,ADV-HP,HP Workstation 인지,구글_디스플레이,global,리마케팅,21697,233,141262,4
2026-05-28,ADV-HP,HP Workstation 인지,구글_디스플레이,global,유사잠재고객,18936,199,129737,3
2026-05-28,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,리타겟팅,11168,137,78570,2
2026-05-28,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,데모_타겟,21133,200,109147,4
2026-05-28,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_A,14604,148,99276,3
2026-05-28,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_B,6534,67,45354,1
2026-05-29,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,리타겟팅,17880,205,119613,4
2026-05-29,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,관심사_타겟,30167,366,213125,9
2026-05-29,ADV-HP,HP Workstation 인지,구글_디스플레이,global,리마케팅,16564,191,132408,3
2026-05-29,ADV-HP,HP Workstation 인지,구글_디스플레이,global,유사잠재고객,21535,210,146408,4
2026-05-29,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,리타겟팅,14776,148,96047,2
2026-05-29,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,데모_타겟,12491,132,89373,2
2026-05-29,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_A,9949,114,78020,2
2026-05-29,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_B,7507,94,61386,2
2026-05-30,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,리타겟팅,13610,135,81857,2
2026-05-30,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,관심사_타겟,7216,69,41475,1
2026-05-30,ADV-HP,HP Workstation 인지,구글_디스플레이,global,리마케팅,9313,108,65986,2
2026-05-30,ADV-HP,HP Workstation 인지,구글_디스플레이,global,유사잠재고객,5870,66,40341,1
2026-05-30,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,리타겟팅,5355,62,38408,1
2026-05-30,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,데모_타겟,5145,59,32743,1
2026-05-30,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_A,2760,31,21891,0
2026-05-30,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_B,4034,43,30731,0
2026-05-31,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,리타겟팅,13835,136,73449,3
2026-05-31,ADV-HP,HP Workstation 인지,네이버_GFA,domestic,관심사_타겟,8818,104,63238,2
2026-05-31,ADV-HP,HP Workstation 인지,구글_디스플레이,global,리마케팅,6589,69,47965,1
2026-05-31,ADV-HP,HP Workstation 인지,구글_디스플레이,global,유사잠재고객,12428,120,75414,2
2026-05-31,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,리타겟팅,8206,100,54791,2
2026-05-31,ADV-HP,HP Workstation 인지,카카오모먼트,domestic,데모_타겟,3905,41,26923,0
2026-05-31,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_A,4122,49,33010,0
2026-05-31,ADV-HP,HP Workstation 인지,메타_리드,global,리드폼_B,3176,40,26693,0
2026-05-01,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,브랜드_키워드,19643,120,126986,3
2026-05-01,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,솔루션_키워드,14287,95,100856,3
2026-05-01,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,경쟁사_키워드,13147,97,101900,2
2026-05-01,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,브랜드_키워드,8884,66,69015,2
2026-05-01,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,일반_키워드,9306,62,63147,2
2026-05-01,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,경쟁사_키워드,17278,125,151726,3
2026-05-01,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,타겟기업_리스트,11666,93,119188,3
2026-05-01,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,직무_타겟,19118,132,167781,4
2026-05-01,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,리타겟팅,12639,88,93936,3
2026-05-01,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,데모_타겟,16764,122,123332,4
2026-05-02,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,브랜드_키워드,7479,50,52662,1
2026-05-02,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,솔루션_키워드,5105,36,39466,1
2026-05-02,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,경쟁사_키워드,5689,34,43006,1
2026-05-02,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,브랜드_키워드,4068,31,38017,1
2026-05-02,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,일반_키워드,4815,36,44407,1
2026-05-02,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,경쟁사_키워드,3003,23,23838,0
2026-05-02,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,타겟기업_리스트,7886,50,57781,1
2026-05-02,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,직무_타겟,6249,42,47932,1
2026-05-02,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,리타겟팅,5373,41,47660,1
2026-05-02,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,데모_타겟,5309,39,38905,1
2026-05-03,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,브랜드_키워드,3861,29,30774,1
2026-05-03,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,솔루션_키워드,5856,41,51743,1
2026-05-03,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,경쟁사_키워드,6113,37,47933,1
2026-05-03,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,브랜드_키워드,3110,22,26138,0
2026-05-03,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,일반_키워드,3138,23,27857,0
2026-05-03,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,경쟁사_키워드,6660,51,51987,1
2026-05-03,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,타겟기업_리스트,8505,54,62471,1
2026-05-03,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,직무_타겟,5255,38,39025,1
2026-05-03,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,리타겟팅,6096,37,40013,1
2026-05-03,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,데모_타겟,6073,37,44431,1
2026-05-04,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,브랜드_키워드,9098,63,71892,2
2026-05-04,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,솔루션_키워드,16940,110,113224,4
2026-05-04,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,경쟁사_키워드,14835,112,123694,3
2026-05-04,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,브랜드_키워드,6355,49,51738,1
2026-05-04,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,일반_키워드,10834,67,68626,2
2026-05-04,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,경쟁사_키워드,17664,121,127889,4
2026-05-04,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,타겟기업_리스트,16029,105,114621,3
2026-05-04,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,직무_타겟,17480,135,138501,3
2026-05-04,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,리타겟팅,9776,75,86174,2
2026-05-04,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,데모_타겟,15188,114,124562,3
2026-05-05,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,브랜드_키워드,13681,88,92193,3
2026-05-05,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,솔루션_키워드,11870,71,90742,2
2026-05-05,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,경쟁사_키워드,12039,76,92028,2
2026-05-05,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,브랜드_키워드,8043,58,61971,1
2026-05-05,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,일반_키워드,10686,85,91248,2
2026-05-05,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,경쟁사_키워드,7561,55,64434,1
2026-05-05,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,타겟기업_리스트,16673,128,130659,3
2026-05-05,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,직무_타겟,9895,75,87456,2
2026-05-05,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,리타겟팅,12800,91,94111,3
2026-05-05,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,데모_타겟,10454,71,84128,1
2026-05-06,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,브랜드_키워드,11138,70,76790,2
2026-05-06,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,솔루션_키워드,14011,87,89884,3
2026-05-06,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,경쟁사_키워드,13610,105,110466,3
2026-05-06,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,브랜드_키워드,6703,45,51209,1
2026-05-06,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,일반_키워드,11000,78,86902,2
2026-05-06,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,경쟁사_키워드,14086,93,90500,2
2026-05-06,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,타겟기업_리스트,12194,90,94025,3
2026-05-06,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,직무_타겟,13587,97,124432,2
2026-05-06,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,리타겟팅,13158,96,104333,3
2026-05-06,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,데모_타겟,11029,88,89258,3
2026-05-07,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,브랜드_키워드,10839,87,111515,3
2026-05-07,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,솔루션_키워드,8472,64,80147,2
2026-05-07,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,경쟁사_키워드,15954,114,124483,3
2026-05-07,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,브랜드_키워드,7495,56,61938,2
2026-05-07,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,일반_키워드,16406,98,106852,3
2026-05-07,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,경쟁사_키워드,11392,88,103373,3
2026-05-07,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,타겟기업_리스트,14540,113,121076,3
2026-05-07,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,직무_타겟,17328,135,145317,3
2026-05-07,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,리타겟팅,15095,91,96360,2
2026-05-07,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,데모_타겟,12004,89,105015,2
2026-05-08,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,브랜드_키워드,7787,59,76277,1
2026-05-08,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,솔루션_키워드,11421,91,107335,3
2026-05-08,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,경쟁사_키워드,8964,59,75749,2
2026-05-08,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,브랜드_키워드,8103,52,50866,2
2026-05-08,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,일반_키워드,15119,100,97776,3
2026-05-08,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,경쟁사_키워드,9729,68,79752,2
2026-05-08,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,타겟기업_리스트,16777,103,125539,3
2026-05-08,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,직무_타겟,9369,64,80660,2
2026-05-08,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,리타겟팅,17835,121,121259,4
2026-05-08,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,데모_타겟,6285,43,50878,1
2026-05-09,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,브랜드_키워드,4949,33,38705,1
2026-05-09,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,솔루션_키워드,5198,36,46426,0
2026-05-09,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,경쟁사_키워드,4727,32,40581,0
2026-05-09,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,브랜드_키워드,4590,36,38721,1
2026-05-09,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,일반_키워드,3728,26,30741,0
2026-05-09,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,경쟁사_키워드,4642,36,35326,1
2026-05-09,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,타겟기업_리스트,8715,54,60496,1
2026-05-09,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,직무_타겟,5218,37,46639,1
2026-05-09,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,리타겟팅,5541,38,46494,1
2026-05-09,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,데모_타겟,4672,33,35577,1
2026-05-10,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,브랜드_키워드,4418,27,33339,0
2026-05-10,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,솔루션_키워드,4267,28,32296,1
2026-05-10,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,경쟁사_키워드,9229,57,66698,1
2026-05-10,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,브랜드_키워드,6056,43,51974,1
2026-05-10,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,일반_키워드,3692,27,27939,0
2026-05-10,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,경쟁사_키워드,3788,25,29137,0
2026-05-10,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,타겟기업_리스트,6269,40,46217,1
2026-05-10,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,직무_타겟,6504,52,63962,1
2026-05-10,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,리타겟팅,4724,37,41949,1
2026-05-10,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,데모_타겟,5758,41,49100,1
2026-05-11,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,브랜드_키워드,17697,128,137403,3
2026-05-11,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,솔루션_키워드,13204,85,98537,2
2026-05-11,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,경쟁사_키워드,8307,57,58852,1
2026-05-11,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,브랜드_키워드,8131,65,70626,2
2026-05-11,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,일반_키워드,9739,76,79112,2
2026-05-11,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,경쟁사_키워드,10693,67,81007,2
2026-05-11,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,타겟기업_리스트,17968,120,143476,3
2026-05-11,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,직무_타겟,11650,79,93018,2
2026-05-11,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,리타겟팅,20434,131,126472,4
2026-05-11,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,데모_타겟,7562,55,55263,2
2026-05-12,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,브랜드_키워드,13291,80,97382,2
2026-05-12,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,솔루션_키워드,13873,91,102336,3
2026-05-12,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,경쟁사_키워드,8884,59,69661,2
2026-05-12,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,브랜드_키워드,9612,59,68728,2
2026-05-12,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,일반_키워드,4190,33,38769,1
2026-05-12,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,경쟁사_키워드,13811,106,125899,3
2026-05-12,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,타겟기업_리스트,14899,111,119003,3
2026-05-12,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,직무_타겟,12953,99,103031,2
2026-05-12,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,리타겟팅,12735,89,104952,3
2026-05-12,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,데모_타겟,11531,86,88142,2
2026-05-13,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,브랜드_키워드,8496,63,76813,2
2026-05-13,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,솔루션_키워드,12304,94,95935,3
2026-05-13,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,경쟁사_키워드,9503,75,81006,2
2026-05-13,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,브랜드_키워드,9891,78,79435,2
2026-05-13,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,일반_키워드,8241,58,57646,2
2026-05-13,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,경쟁사_키워드,13190,79,81310,2
2026-05-13,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,타겟기업_리스트,16736,114,122036,4
2026-05-13,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,직무_타겟,11105,77,97750,2
2026-05-13,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,리타겟팅,8163,59,60873,2
2026-05-13,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,데모_타겟,13814,108,112718,3
2026-05-14,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,브랜드_키워드,13531,98,101004,3
2026-05-14,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,솔루션_키워드,14614,113,126721,3
2026-05-14,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,경쟁사_키워드,8215,49,52985,1
2026-05-14,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,브랜드_키워드,8153,56,56197,2
2026-05-14,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,일반_키워드,5772,43,51217,1
2026-05-14,ADV-CISCO,Cisco Networking 세미나,네이버_검색광고,domestic,경쟁사_키워드,14384,102,119525,2
2026-05-14,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,타겟기업_리스트,18538,134,136658,4
2026-05-14,ADV-CISCO,Cisco Networking 세미나,링크드인_ABM,global,직무_타겟,13427,82,92443,3
2026-05-14,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,리타겟팅,9121,71,77218,2
2026-05-14,ADV-CISCO,Cisco Networking 세미나,카카오모먼트,domestic,데모_타겟,13369,85,100104,2
2026-05-15,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,브랜드_키워드,15090,105,109460,3
2026-05-15,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,솔루션_키워드,6322,50,51901,1
2026-05-15,ADV-CISCO,Cisco Networking 세미나,구글_검색,global,경쟁사_키워드,13857,90,96045,2
