voc_id,date,channel,type,store_code,store_name,sku_mentioned,to_team,sla_hours,response_hours,status,summary
VOC-20260507-0776,2026-05-07,자사몰_게시판,배송문의,,,,물류팀,4,2.1,완료,[배송문의] 오배송
VOC-20260507-0777,2026-05-07,자사몰_게시판,매장문의,GN01,강남신세계,,리테일본부,12,6.8,완료,[매장문의] 이벤트 일정 - 강남신세계
VOC-20260507-0778,2026-05-07,채널톡,불만,DG01,현대대구,,CE팀_매장,6,3.8,완료,[불만] 대기시간 - 현대대구
VOC-20260507-0779,2026-05-07,자사몰_게시판,제품문의,,,BB003,CE팀_제품지식,6,1.9,완료,[제품문의] 피부타입 (더 익스피리먼터 배쓰밤)
VOC-20260507-0780,2026-05-07,인스타DM,배송문의,,,,물류팀,4,1.1,완료,[배송문의] 오배송
VOC-20260507-0781,2026-05-07,전화,배송문의,,,,물류팀,4,0.8,완료,[배송문의] 오배송
VOC-20260507-0782,2026-05-07,전화,교환환불,,,,CE팀_교환,8,5.3,완료,[교환환불] 사이즈
VOC-20260507-0783,2026-05-07,카카오톡,배송문의,,,,물류팀,4,3.5,완료,[배송문의] 추적 문의
VOC-20260507-0784,2026-05-07,카카오톡,교환환불,,,BB005,CE팀_교환,8,1.4,완료,[교환환불] 하자 (어머 사쿠라 배쓰밤)
VOC-20260507-0785,2026-05-07,채널톡,불만,CE01,코엑스,,CE팀_매장,6,1.0,완료,[불만] 직원불친절 - 코엑스
VOC-20260507-0786,2026-05-07,인스타DM,제품문의,,,BD004,CE팀_제품지식,6,13.8,지연완료,[제품문의] 사용법 (로션 바 더 컴포터)
VOC-20260507-0787,2026-05-07,인스타DM,칭찬,GN01,강남신세계,,VOC_리워드,24,2.6,완료,[칭찬] 제품만족 - 강남신세계
VOC-20260507-0788,2026-05-07,카카오톡,제품문의,,,GS002,CE팀_제품지식,6,2.7,완료,[제품문의] 성분 (기프트 세트 - 핑크 클라우드)
VOC-20260507-0789,2026-05-07,전화,제품문의,,,BB003,CE팀_제품지식,6,4.9,완료,[제품문의] 피부타입 (더 익스피리먼터 배쓰밤)
VOC-20260507-0790,2026-05-07,채널톡,교환환불,,,FM002,CE팀_교환,8,7.2,완료,[교환환불] 단순변심 (쿠퍼톤 페이스 마스크)
VOC-20260507-0791,2026-05-07,자사몰_게시판,교환환불,,,BB003,CE팀_교환,8,4.0,완료,[교환환불] 단순변심 (더 익스피리먼터 배쓰밤)
VOC-20260507-0792,2026-05-07,자사몰_게시판,제품문의,,,,CE팀_제품지식,6,2.7,완료,[제품문의] 성분
VOC-20260507-0793,2026-05-07,채널톡,제품문의,,,,CE팀_제품지식,6,3.5,완료,[제품문의] 사용법
VOC-20260507-0794,2026-05-07,인스타DM,매장문의,MD01,명동본점,,리테일본부,12,7.8,완료,[매장문의] 매장위치 - 명동본점
VOC-20260507-0795,2026-05-07,자사몰_게시판,교환환불,,,SB003,CE팀_교환,8,3.5,완료,[교환환불] 사이즈 (재스민 앤 헤나 풀룬덤 샴푸바)
VOC-20260507-0796,2026-05-07,자사몰_게시판,교환환불,,,GS002,CE팀_교환,8,10.5,지연완료,[교환환불] 사이즈 (기프트 세트 - 핑크 클라우드)
VOC-20260507-0797,2026-05-07,인스타DM,교환환불,,,MB003,CE팀_교환,8,6.8,완료,[교환환불] 단순변심 (마사지바 틴 케이스)
VOC-20260507-0798,2026-05-07,채널톡,포장오류,,,,물류팀,4,1.1,완료,[포장오류] 구성품 누락
VOC-20260507-0799,2026-05-07,채널톡,매장문의,YD01,여의도IFC,,리테일본부,12,27.8,지연완료,[매장문의] 이벤트 일정 - 여의도IFC
VOC-20260507-0800,2026-05-07,카카오톡,불만,JS01,잠실롯데,,CE팀_매장,6,0.7,완료,[불만] 직원불친절 - 잠실롯데
VOC-20260507-0801,2026-05-07,인스타DM,교환환불,,,MB001,CE팀_교환,8,2.0,완료,[교환환불] 하자 (씬티앙 마사지바)
VOC-20260507-0802,2026-05-07,자사몰_게시판,배송문의,,,,물류팀,4,1.2,완료,[배송문의] 배송 늦음
VOC-20260507-0803,2026-05-07,채널톡,칭찬,PG01,현대판교,LP003,VOC_리워드,24,8.0,완료,[칭찬] 제품만족 - 현대판교 (립 밤 허니 트랩)
VOC-20260508-0804,2026-05-08,채널톡,제품문의,,,,CE팀_제품지식,6,2.9,완료,[제품문의] 피부타입
VOC-20260508-0805,2026-05-08,카카오톡,불만,DG01,현대대구,,CE팀_매장,6,1.4,완료,[불만] 직원불친절 - 현대대구
VOC-20260508-0806,2026-05-08,채널톡,제품문의,,,,CE팀_제품지식,6,10.1,지연완료,[제품문의] 성분
VOC-20260508-0807,2026-05-08,채널톡,배송문의,,,,물류팀,4,1.1,완료,[배송문의] 오배송
VOC-20260508-0808,2026-05-08,채널톡,매장문의,GN01,강남신세계,,리테일본부,12,3.0,완료,[매장문의] 이벤트 일정 - 강남신세계
VOC-20260508-0809,2026-05-08,채널톡,칭찬,YD01,여의도IFC,SB001,VOC_리워드,24,16.9,완료,[칭찬] 직원응대 - 여의도IFC (허니 아이 워시드 더 키즈 샴푸바)
VOC-20260508-0810,2026-05-08,자사몰_게시판,포장오류,,,,물류팀,4,2.7,완료,[포장오류] 누액
VOC-20260508-0811,2026-05-08,인스타DM,제품문의,,,,CE팀_제품지식,6,3.3,완료,[제품문의] 사용법
VOC-20260508-0812,2026-05-08,인스타DM,배송문의,,,,물류팀,4,3.7,완료,[배송문의] 배송 늦음
VOC-20260508-0813,2026-05-08,인스타DM,교환환불,,,SB001,CE팀_교환,8,2.2,완료,[교환환불] 단순변심 (허니 아이 워시드 더 키즈 샴푸바)
VOC-20260508-0814,2026-05-08,채널톡,매장문의,YD01,여의도IFC,,리테일본부,12,4.3,완료,[매장문의] 재고 - 여의도IFC
VOC-20260508-0815,2026-05-08,채널톡,교환환불,,,HR001,CE팀_교환,8,2.9,완료,[교환환불] 사이즈 (헨 헤어 헤나 카라멜)
VOC-20260508-0816,2026-05-08,전화,포장오류,,,,물류팀,4,1.5,완료,[포장오류] 구성품 누락
VOC-20260508-0817,2026-05-08,자사몰_게시판,교환환불,,,SB002,CE팀_교환,8,2.8,완료,[교환환불] 하자 (시앤스 샴푸바)
VOC-20260508-0818,2026-05-08,전화,포장오류,,,,물류팀,4,8.2,지연완료,[포장오류] 찌그러짐
VOC-20260508-0819,2026-05-08,인스타DM,제품문의,,,GS002,CE팀_제품지식,6,3.8,완료,[제품문의] 피부타입 (기프트 세트 - 핑크 클라우드)
VOC-20260508-0820,2026-05-08,자사몰_게시판,배송문의,,,,물류팀,4,2.5,완료,[배송문의] 배송 늦음
VOC-20260508-0821,2026-05-08,전화,제품문의,,,,CE팀_제품지식,6,4.0,완료,[제품문의] 성분
VOC-20260508-0822,2026-05-08,전화,매장문의,DG01,현대대구,,리테일본부,12,3.0,완료,[매장문의] 매장위치 - 현대대구
VOC-20260508-0823,2026-05-08,자사몰_게시판,배송문의,,,,물류팀,4,3.2,완료,[배송문의] 추적 문의
VOC-20260508-0824,2026-05-08,인스타DM,교환환불,,,,CE팀_교환,8,6.1,완료,[교환환불] 사이즈
VOC-20260508-0825,2026-05-08,자사몰_게시판,교환환불,,,BB001,CE팀_교환,8,5.3,완료,[교환환불] 하자 (인터갤럭틱 배쓰밤)
VOC-20260508-0826,2026-05-08,자사몰_게시판,제품문의,,,MB002,CE팀_제품지식,6,3.3,완료,[제품문의] 사용법 (더 컴포터 마사지바)
VOC-20260508-0827,2026-05-08,카카오톡,배송문의,,,,물류팀,4,3.6,완료,[배송문의] 오배송
VOC-20260508-0828,2026-05-08,인스타DM,칭찬,YD01,여의도IFC,,VOC_리워드,24,17.8,완료,[칭찬] 직원응대 - 여의도IFC
VOC-20260508-0829,2026-05-08,전화,제품문의,,,,CE팀_제품지식,6,5.4,완료,[제품문의] 사용법
VOC-20260508-0830,2026-05-08,인스타DM,제품문의,,,SB002,CE팀_제품지식,6,4.8,완료,[제품문의] 성분 (시앤스 샴푸바)
VOC-20260508-0831,2026-05-08,인스타DM,불만,BS01,신세계센텀,,CE팀_매장,6,5.4,완료,[불만] 대기시간 - 신세계센텀
VOC-20260508-0832,2026-05-08,전화,칭찬,PG01,현대판교,,VOC_리워드,24,34.8,지연완료,[칭찬] 제품만족 - 현대판교
VOC-20260508-0833,2026-05-08,채널톡,제품문의,,,BD003,CE팀_제품지식,6,5.0,완료,[제품문의] 사용법 (샌드 비누)
VOC-20260508-0834,2026-05-08,전화,제품문의,,,,CE팀_제품지식,6,0.5,완료,[제품문의] 사용법
VOC-20260508-0835,2026-05-08,인스타DM,배송문의,,,,물류팀,4,3.6,완료,[배송문의] 오배송
VOC-20260508-0836,2026-05-08,카카오톡,매장문의,DG01,현대대구,,리테일본부,12,7.8,완료,[매장문의] 매장위치 - 현대대구
VOC-20260508-0837,2026-05-08,카카오톡,제품문의,,,BD002,CE팀_제품지식,6,0.6,완료,[제품문의] 피부타입 (락 스타 솝)
VOC-20260508-0838,2026-05-08,인스타DM,칭찬,MD01,명동본점,,VOC_리워드,24,41.0,지연완료,[칭찬] 제품만족 - 명동본점
VOC-20260508-0839,2026-05-08,카카오톡,칭찬,GN01,강남신세계,GS002,VOC_리워드,24,12.2,완료,[칭찬] 직원응대 - 강남신세계 (기프트 세트 - 핑크 클라우드)
VOC-20260508-0840,2026-05-08,인스타DM,제품문의,,,FM001,CE팀_제품지식,6,,미회신,[제품문의] 성분 (마스크 오브 매그너민티)
VOC-20260508-0841,2026-05-08,인스타DM,교환환불,,,BB001,CE팀_교환,8,3.2,완료,[교환환불] 사이즈 (인터갤럭틱 배쓰밤)
VOC-20260508-0842,2026-05-08,카카오톡,칭찬,HD01,홍대,HR002,VOC_리워드,24,22.0,완료,[칭찬] 제품만족 - 홍대 (프로 컨디셔너 바 에이브리 후이)
VOC-20260508-0843,2026-05-08,채널톡,배송문의,,,,물류팀,4,9.6,지연완료,[배송문의] 추적 문의
VOC-20260508-0844,2026-05-08,인스타DM,제품문의,,,HR002,CE팀_제품지식,6,5.4,완료,[제품문의] 성분 (프로 컨디셔너 바 에이브리 후이)
VOC-20260508-0845,2026-05-08,전화,배송문의,,,,물류팀,4,3.5,완료,[배송문의] 오배송
VOC-20260508-0846,2026-05-08,인스타DM,배송문의,,,,물류팀,4,7.4,지연완료,[배송문의] 오배송
VOC-20260508-0847,2026-05-08,자사몰_게시판,배송문의,,,,물류팀,4,9.1,지연완료,[배송문의] 추적 문의
VOC-20260508-0848,2026-05-08,인스타DM,제품문의,,,,CE팀_제품지식,6,4.4,완료,[제품문의] 피부타입
VOC-20260508-0849,2026-05-08,인스타DM,불만,GN01,강남신세계,,CE팀_매장,6,4.5,완료,[불만] 직원불친절 - 강남신세계
VOC-20260508-0850,2026-05-08,자사몰_게시판,매장문의,HN01,스타필드하남,,리테일본부,12,27.8,지연완료,[매장문의] 매장위치 - 스타필드하남
VOC-20260508-0851,2026-05-08,자사몰_게시판,교환환불,,,GS001,CE팀_교환,8,9.0,지연완료,[교환환불] 하자 (기프트 세트 - 바스타임)
VOC-20260508-0852,2026-05-08,채널톡,교환환불,,,MB003,CE팀_교환,8,6.2,완료,[교환환불] 하자 (마사지바 틴 케이스)
VOC-20260508-0853,2026-05-08,카카오톡,교환환불,,,FM001,CE팀_교환,8,6.7,완료,[교환환불] 하자 (마스크 오브 매그너민티)
VOC-20260508-0854,2026-05-08,자사몰_게시판,교환환불,,,,CE팀_교환,8,2.0,완료,[교환환불] 단순변심
VOC-20260508-0855,2026-05-08,카카오톡,칭찬,HN01,스타필드하남,MB002,VOC_리워드,24,5.2,완료,[칭찬] 제품만족 - 스타필드하남 (더 컴포터 마사지바)
VOC-20260508-0856,2026-05-08,자사몰_게시판,매장문의,JS01,잠실롯데,,리테일본부,12,6.4,완료,[매장문의] 재고 - 잠실롯데
VOC-20260508-0857,2026-05-08,채널톡,배송문의,,,,물류팀,4,1.9,완료,[배송문의] 오배송
VOC-20260508-0858,2026-05-08,카카오톡,칭찬,GN01,강남신세계,,VOC_리워드,24,19.8,완료,[칭찬] 직원응대 - 강남신세계
VOC-20260508-0859,2026-05-08,인스타DM,교환환불,,,,CE팀_교환,8,7.2,완료,[교환환불] 사이즈
VOC-20260508-0860,2026-05-08,전화,배송문의,,,,물류팀,4,3.5,완료,[배송문의] 오배송
VOC-20260508-0861,2026-05-08,인스타DM,포장오류,,,,물류팀,4,2.1,완료,[포장오류] 구성품 누락
VOC-20260508-0862,2026-05-08,전화,배송문의,,,,물류팀,4,1.3,완료,[배송문의] 추적 문의
VOC-20260508-0863,2026-05-08,채널톡,제품문의,,,SB002,CE팀_제품지식,6,2.9,완료,[제품문의] 성분 (시앤스 샴푸바)
VOC-20260508-0864,2026-05-08,채널톡,제품문의,,,BD001,CE팀_제품지식,6,0.6,완료,[제품문의] 사용법 (샤워젤리 위치 어메이징)
VOC-20260508-0865,2026-05-08,채널톡,제품문의,,,MB002,CE팀_제품지식,6,2.3,완료,[제품문의] 사용법 (더 컴포터 마사지바)
VOC-20260508-0866,2026-05-08,채널톡,매장문의,JS01,잠실롯데,,리테일본부,12,2.8,완료,[매장문의] 재고 - 잠실롯데
VOC-20260508-0867,2026-05-08,인스타DM,교환환불,,,MB001,CE팀_교환,8,6.2,완료,[교환환불] 사이즈 (씬티앙 마사지바)
VOC-20260508-0868,2026-05-08,인스타DM,교환환불,,,MB002,CE팀_교환,8,2.9,완료,[교환환불] 사이즈 (더 컴포터 마사지바)
VOC-20260508-0869,2026-05-08,자사몰_게시판,교환환불,,,MB003,CE팀_교환,8,19.0,지연완료,[교환환불] 하자 (마사지바 틴 케이스)
VOC-20260508-0870,2026-05-08,채널톡,제품문의,,,HR001,CE팀_제품지식,6,,미회신,[제품문의] 사용법 (헨 헤어 헤나 카라멜)
VOC-20260508-0871,2026-05-08,자사몰_게시판,제품문의,,,,CE팀_제품지식,6,0.9,완료,[제품문의] 사용법
VOC-20260508-0872,2026-05-08,전화,교환환불,,,,CE팀_교환,8,3.5,완료,[교환환불] 사이즈
VOC-20260508-0873,2026-05-08,채널톡,교환환불,,,,CE팀_교환,8,19.9,지연완료,[교환환불] 사이즈
VOC-20260508-0874,2026-05-08,인스타DM,칭찬,BS01,신세계센텀,LP001,VOC_리워드,24,6.7,완료,[칭찬] 제품만족 - 신세계센텀 (립 스크럽 바블검)
VOC-20260508-0875,2026-05-08,카카오톡,제품문의,,,BB003,CE팀_제품지식,6,4.5,완료,[제품문의] 피부타입 (더 익스피리먼터 배쓰밤)
VOC-20260508-0876,2026-05-08,카카오톡,배송문의,,,,물류팀,4,2.9,완료,[배송문의] 추적 문의
VOC-20260508-0877,2026-05-08,전화,칭찬,DG01,현대대구,FM001,VOC_리워드,24,8.7,완료,[칭찬] 제품만족 - 현대대구 (마스크 오브 매그너민티)
VOC-20260508-0878,2026-05-08,자사몰_게시판,배송문의,,,,물류팀,4,0.7,완료,[배송문의] 추적 문의
VOC-20260509-0879,2026-05-09,채널톡,매장문의,DG01,현대대구,,리테일본부,12,5.9,완료,[매장문의] 매장위치 - 현대대구
VOC-20260509-0880,2026-05-09,자사몰_게시판,배송문의,,,,물류팀,4,1.3,완료,[배송문의] 배송 늦음
VOC-20260509-0881,2026-05-09,전화,배송문의,,,,물류팀,4,0.7,완료,[배송문의] 오배송
VOC-20260509-0882,2026-05-09,채널톡,제품문의,,,MB002,CE팀_제품지식,6,1.8,완료,[제품문의] 사용법 (더 컴포터 마사지바)
VOC-20260509-0883,2026-05-09,인스타DM,제품문의,,,,CE팀_제품지식,6,1.9,완료,[제품문의] 성분
VOC-20260509-0884,2026-05-09,자사몰_게시판,배송문의,,,,물류팀,4,1.4,완료,[배송문의] 추적 문의
VOC-20260509-0885,2026-05-09,채널톡,배송문의,,,,물류팀,4,2.6,완료,[배송문의] 추적 문의
VOC-20260509-0886,2026-05-09,자사몰_게시판,칭찬,HN01,스타필드하남,LP002,VOC_리워드,24,2.6,완료,[칭찬] 제품만족 - 스타필드하남 (립 스크럽 미스터 펭귄)
VOC-20260509-0887,2026-05-09,인스타DM,배송문의,,,,물류팀,4,0.5,완료,[배송문의] 배송 늦음
VOC-20260509-0888,2026-05-09,채널톡,배송문의,,,,물류팀,4,6.7,지연완료,[배송문의] 오배송
VOC-20260509-0889,2026-05-09,자사몰_게시판,배송문의,,,,물류팀,4,2.2,완료,[배송문의] 추적 문의
VOC-20260509-0890,2026-05-09,전화,배송문의,,,,물류팀,4,1.6,완료,[배송문의] 배송 늦음
VOC-20260509-0891,2026-05-09,채널톡,포장오류,,,,물류팀,4,2.8,완료,[포장오류] 찌그러짐
VOC-20260509-0892,2026-05-09,채널톡,불만,BS01,신세계센텀,,CE팀_매장,6,9.4,지연완료,[불만] 대기시간 - 신세계센텀
VOC-20260509-0893,2026-05-09,채널톡,제품문의,,,,CE팀_제품지식,6,3.3,완료,[제품문의] 피부타입
VOC-20260509-0894,2026-05-09,채널톡,배송문의,,,,물류팀,4,3.7,완료,[배송문의] 추적 문의
VOC-20260509-0895,2026-05-09,카카오톡,배송문의,,,,물류팀,4,2.3,완료,[배송문의] 배송 늦음
VOC-20260509-0896,2026-05-09,자사몰_게시판,배송문의,,,,물류팀,4,3.7,완료,[배송문의] 배송 늦음
VOC-20260509-0897,2026-05-09,채널톡,매장문의,CE01,코엑스,,리테일본부,12,8.6,완료,[매장문의] 이벤트 일정 - 코엑스
VOC-20260509-0898,2026-05-09,자사몰_게시판,매장문의,GN01,강남신세계,,리테일본부,12,6.1,완료,[매장문의] 매장위치 - 강남신세계
VOC-20260509-0899,2026-05-09,자사몰_게시판,배송문의,,,,물류팀,4,2.9,완료,[배송문의] 배송 늦음
VOC-20260509-0900,2026-05-09,자사몰_게시판,제품문의,,,FM001,CE팀_제품지식,6,0.8,완료,[제품문의] 성분 (마스크 오브 매그너민티)
VOC-20260509-0901,2026-05-09,전화,배송문의,,,,물류팀,4,6.1,지연완료,[배송문의] 배송 늦음
VOC-20260509-0902,2026-05-09,전화,교환환불,,,BB002,CE팀_교환,8,6.8,완료,[교환환불] 사이즈 (트와일라잇 배쓰밤)
VOC-20260509-0903,2026-05-09,카카오톡,제품문의,,,,CE팀_제품지식,6,2.6,완료,[제품문의] 성분
VOC-20260509-0904,2026-05-09,전화,매장문의,YD01,여의도IFC,,리테일본부,12,10.2,완료,[매장문의] 이벤트 일정 - 여의도IFC
VOC-20260509-0905,2026-05-09,전화,불만,DG01,현대대구,,CE팀_매장,6,1.2,완료,[불만] 대기시간 - 현대대구
VOC-20260509-0906,2026-05-09,채널톡,제품문의,,,MB002,CE팀_제품지식,6,5.4,완료,[제품문의] 성분 (더 컴포터 마사지바)
VOC-20260509-0907,2026-05-09,전화,제품문의,,,HR002,CE팀_제품지식,6,5.6,완료,[제품문의] 성분 (프로 컨디셔너 바 에이브리 후이)
VOC-20260509-0908,2026-05-09,전화,배송문의,,,,물류팀,4,9.4,지연완료,[배송문의] 추적 문의
VOC-20260509-0909,2026-05-09,카카오톡,배송문의,,,,물류팀,4,0.9,완료,[배송문의] 추적 문의
VOC-20260509-0910,2026-05-09,채널톡,배송문의,,,,물류팀,4,9.6,지연완료,[배송문의] 추적 문의
VOC-20260509-0911,2026-05-09,카카오톡,포장오류,,,,물류팀,4,2.6,완료,[포장오류] 구성품 누락
VOC-20260509-0912,2026-05-09,전화,교환환불,,,BB005,CE팀_교환,8,1.9,완료,[교환환불] 사이즈 (어머 사쿠라 배쓰밤)
VOC-20260510-0913,2026-05-10,인스타DM,배송문의,,,,물류팀,4,1.3,완료,[배송문의] 오배송
VOC-20260510-0914,2026-05-10,자사몰_게시판,배송문의,,,,물류팀,4,2.6,완료,[배송문의] 배송 늦음
VOC-20260510-0915,2026-05-10,인스타DM,배송문의,,,,물류팀,4,2.6,완료,[배송문의] 추적 문의
VOC-20260510-0916,2026-05-10,채널톡,제품문의,,,BB005,CE팀_제품지식,6,1.5,완료,[제품문의] 성분 (어머 사쿠라 배쓰밤)
VOC-20260510-0917,2026-05-10,전화,교환환불,,,MB003,CE팀_교환,8,5.6,완료,[교환환불] 사이즈 (마사지바 틴 케이스)
VOC-20260510-0918,2026-05-10,카카오톡,배송문의,,,,물류팀,4,9.5,지연완료,[배송문의] 배송 늦음
VOC-20260510-0919,2026-05-10,자사몰_게시판,포장오류,,,,물류팀,4,2.3,완료,[포장오류] 누액
VOC-20260510-0920,2026-05-10,인스타DM,배송문의,,,,물류팀,4,3.3,완료,[배송문의] 오배송
VOC-20260510-0921,2026-05-10,전화,불만,HN01,스타필드하남,,CE팀_매장,6,3.7,완료,[불만] 직원불친절 - 스타필드하남
VOC-20260510-0922,2026-05-10,전화,배송문의,,,,물류팀,4,2.2,완료,[배송문의] 오배송
VOC-20260510-0923,2026-05-10,인스타DM,제품문의,,,,CE팀_제품지식,6,0.7,완료,[제품문의] 피부타입
VOC-20260510-0924,2026-05-10,카카오톡,포장오류,,,,물류팀,4,0.9,완료,[포장오류] 구성품 누락
VOC-20260510-0925,2026-05-10,전화,교환환불,,,GS001,CE팀_교환,8,12.7,지연완료,[교환환불] 사이즈 (기프트 세트 - 바스타임)
VOC-20260510-0926,2026-05-10,카카오톡,포장오류,,,,물류팀,4,1.8,완료,[포장오류] 구성품 누락
VOC-20260510-0927,2026-05-10,채널톡,배송문의,,,,물류팀,4,,미회신,[배송문의] 배송 늦음
VOC-20260510-0928,2026-05-10,전화,매장문의,JS01,잠실롯데,,리테일본부,12,0.6,완료,[매장문의] 매장위치 - 잠실롯데
VOC-20260510-0929,2026-05-10,채널톡,교환환불,,,BB003,CE팀_교환,8,4.9,완료,[교환환불] 단순변심 (더 익스피리먼터 배쓰밤)
VOC-20260510-0930,2026-05-10,인스타DM,제품문의,,,,CE팀_제품지식,6,5.0,완료,[제품문의] 피부타입
VOC-20260510-0931,2026-05-10,채널톡,배송문의,,,,물류팀,4,2.9,완료,[배송문의] 추적 문의
VOC-20260510-0932,2026-05-10,인스타DM,매장문의,GN01,강남신세계,,리테일본부,12,9.3,완료,[매장문의] 재고 - 강남신세계
VOC-20260510-0933,2026-05-10,카카오톡,제품문의,,,SB003,CE팀_제품지식,6,5.1,완료,[제품문의] 사용법 (재스민 앤 헤나 풀룬덤 샴푸바)
VOC-20260510-0934,2026-05-10,자사몰_게시판,배송문의,,,,물류팀,4,2.4,완료,[배송문의] 추적 문의
VOC-20260510-0935,2026-05-10,전화,매장문의,PG01,현대판교,,리테일본부,12,6.6,완료,[매장문의] 매장위치 - 현대판교
VOC-20260510-0936,2026-05-10,인스타DM,포장오류,,,,물류팀,4,3.0,완료,[포장오류] 누액
VOC-20260510-0937,2026-05-10,전화,매장문의,HD01,홍대,,리테일본부,12,2.3,완료,[매장문의] 이벤트 일정 - 홍대
VOC-20260510-0938,2026-05-10,전화,배송문의,,,,물류팀,4,7.3,지연완료,[배송문의] 배송 늦음
VOC-20260510-0939,2026-05-10,채널톡,매장문의,GN01,강남신세계,,리테일본부,12,2.2,완료,[매장문의] 매장위치 - 강남신세계
VOC-20260510-0940,2026-05-10,카카오톡,칭찬,BS01,신세계센텀,BD001,VOC_리워드,24,15.7,완료,[칭찬] 제품만족 - 신세계센텀 (샤워젤리 위치 어메이징)
VOC-20260510-0941,2026-05-10,자사몰_게시판,교환환불,,,BD003,CE팀_교환,8,11.9,지연완료,[교환환불] 하자 (샌드 비누)
VOC-20260510-0942,2026-05-10,자사몰_게시판,불만,YD01,여의도IFC,,CE팀_매장,6,4.8,완료,[불만] 직원불친절 - 여의도IFC
VOC-20260511-0943,2026-05-11,인스타DM,교환환불,,,LP002,CE팀_교환,8,2.9,완료,[교환환불] 사이즈 (립 스크럽 미스터 펭귄)
VOC-20260511-0944,2026-05-11,카카오톡,교환환불,,,,CE팀_교환,8,4.0,완료,[교환환불] 하자
VOC-20260511-0945,2026-05-11,전화,배송문의,,,,물류팀,4,2.8,완료,[배송문의] 오배송
VOC-20260511-0946,2026-05-11,채널톡,매장문의,HD01,홍대,,리테일본부,12,4.0,완료,[매장문의] 이벤트 일정 - 홍대
VOC-20260511-0947,2026-05-11,인스타DM,교환환불,,,MB003,CE팀_교환,8,4.9,완료,[교환환불] 단순변심 (마사지바 틴 케이스)
VOC-20260511-0948,2026-05-11,전화,매장문의,HN01,스타필드하남,,리테일본부,12,1.7,완료,[매장문의] 이벤트 일정 - 스타필드하남
VOC-20260511-0949,2026-05-11,자사몰_게시판,제품문의,,,,CE팀_제품지식,6,4.7,완료,[제품문의] 사용법
VOC-20260511-0950,2026-05-11,채널톡,매장문의,HD01,홍대,,리테일본부,12,1.7,완료,[매장문의] 재고 - 홍대
VOC-20260511-0951,2026-05-11,인스타DM,매장문의,CE01,코엑스,,리테일본부,12,7.6,완료,[매장문의] 재고 - 코엑스
VOC-20260511-0952,2026-05-11,인스타DM,배송문의,,,,물류팀,4,2.3,완료,[배송문의] 추적 문의
VOC-20260511-0953,2026-05-11,인스타DM,교환환불,,,FM003,CE팀_교환,8,4.5,완료,[교환환불] 하자 (캐치 어 스타 페이스 마스크)
VOC-20260511-0954,2026-05-11,인스타DM,교환환불,,,BB003,CE팀_교환,8,18.6,지연완료,[교환환불] 단순변심 (더 익스피리먼터 배쓰밤)
VOC-20260511-0955,2026-05-11,인스타DM,매장문의,JS01,잠실롯데,,리테일본부,12,22.5,지연완료,[매장문의] 재고 - 잠실롯데
VOC-20260511-0956,2026-05-11,카카오톡,제품문의,,,GS003,CE팀_제품지식,6,10.0,지연완료,[제품문의] 성분 (기프트 세트 - 어머니날 한정)
VOC-20260511-0957,2026-05-11,카카오톡,칭찬,CE01,코엑스,FM003,VOC_리워드,24,38.0,지연완료,[칭찬] 직원응대 - 코엑스 (캐치 어 스타 페이스 마스크)
VOC-20260511-0958,2026-05-11,자사몰_게시판,교환환불,,,MB001,CE팀_교환,8,18.0,지연완료,[교환환불] 하자 (씬티앙 마사지바)
VOC-20260511-0959,2026-05-11,인스타DM,배송문의,,,,물류팀,4,3.0,완료,[배송문의] 추적 문의
VOC-20260511-0960,2026-05-11,카카오톡,교환환불,,,HR002,CE팀_교환,8,4.3,완료,[교환환불] 하자 (프로 컨디셔너 바 에이브리 후이)
VOC-20260511-0961,2026-05-11,채널톡,매장문의,HD01,홍대,,리테일본부,12,19.3,지연완료,[매장문의] 매장위치 - 홍대
VOC-20260511-0962,2026-05-11,카카오톡,불만,JS01,잠실롯데,,CE팀_매장,6,5.0,완료,[불만] 대기시간 - 잠실롯데
VOC-20260511-0963,2026-05-11,전화,칭찬,BS01,신세계센텀,SB001,VOC_리워드,24,9.8,완료,[칭찬] 제품만족 - 신세계센텀 (허니 아이 워시드 더 키즈 샴푸바)
VOC-20260511-0964,2026-05-11,전화,제품문의,,,MB001,CE팀_제품지식,6,2.6,완료,[제품문의] 성분 (씬티앙 마사지바)
VOC-20260511-0965,2026-05-11,전화,포장오류,,,,물류팀,4,4.9,지연완료,[포장오류] 구성품 누락
VOC-20260511-0966,2026-05-11,자사몰_게시판,교환환불,,,LP003,CE팀_교환,8,3.9,완료,[교환환불] 사이즈 (립 밤 허니 트랩)
VOC-20260511-0967,2026-05-11,자사몰_게시판,교환환불,,,BB004,CE팀_교환,8,4.8,완료,[교환환불] 사이즈 (베리 베리 체리 배쓰밤)
VOC-20260511-0968,2026-05-11,자사몰_게시판,배송문의,,,,물류팀,4,7.9,지연완료,[배송문의] 추적 문의
VOC-20260511-0969,2026-05-11,카카오톡,매장문의,CE01,코엑스,,리테일본부,12,5.7,완료,[매장문의] 매장위치 - 코엑스
VOC-20260511-0970,2026-05-11,전화,제품문의,,,BB002,CE팀_제품지식,6,2.4,완료,[제품문의] 사용법 (트와일라잇 배쓰밤)
VOC-20260511-0971,2026-05-11,카카오톡,교환환불,,,,CE팀_교환,8,2.7,완료,[교환환불] 사이즈
