date,store_code,store_name,store_type,city,category,traffic,transactions,units_sold,gross_sales,discount_amt,net_sales,avg_ticket
2026-04-23,BS01,신세계센텀,dept,부산,기프트,356,4,6,460946,0,460946,115236
2026-04-23,BS01,신세계센텀,dept,부산,립,356,5,6,84183,0,84183,16836
2026-04-23,BS01,신세계센텀,dept,부산,마사지바,356,3,3,65087,0,65087,21695
2026-04-23,BS01,신세계센텀,dept,부산,바디로션바,356,4,5,104345,0,104345,26086
2026-04-23,BS01,신세계센텀,dept,부산,배쓰밤,356,19,25,340588,0,340588,17925
2026-04-23,BS01,신세계센텀,dept,부산,비누,356,5,7,101845,11760,90085,18017
2026-04-23,BS01,신세계센텀,dept,부산,샤워젤,356,5,8,149991,22102,127889,25577
2026-04-23,BS01,신세계센텀,dept,부산,샴푸바,356,8,10,227283,0,227283,28410
2026-04-23,BS01,신세계센텀,dept,부산,액세서리,356,2,3,27813,0,27813,13906
2026-04-23,BS01,신세계센텀,dept,부산,페이스마스크,356,7,10,223043,0,223043,31863
2026-04-23,BS01,신세계센텀,dept,부산,헤어,356,3,4,97300,0,97300,32433
2026-04-23,DG01,현대대구,dept,대구,기프트,287,3,4,286847,0,286847,95615
2026-04-23,DG01,현대대구,dept,대구,립,287,4,5,67999,0,67999,16999
2026-04-23,DG01,현대대구,dept,대구,마사지바,287,2,2,42008,0,42008,21004
2026-04-23,DG01,현대대구,dept,대구,바디로션바,287,2,2,40018,0,40018,20009
2026-04-23,DG01,현대대구,dept,대구,배쓰밤,287,19,28,394777,0,394777,20777
2026-04-23,DG01,현대대구,dept,대구,비누,287,3,4,59137,6324,52813,17604
2026-04-23,DG01,현대대구,dept,대구,샤워젤,287,3,3,54601,6158,48443,16147
2026-04-23,DG01,현대대구,dept,대구,샴푸바,287,6,9,207574,0,207574,34595
2026-04-23,DG01,현대대구,dept,대구,액세서리,287,1,1,8592,0,8592,8592
2026-04-23,DG01,현대대구,dept,대구,페이스마스크,287,7,9,185970,0,185970,26567
2026-04-23,DG01,현대대구,dept,대구,헤어,287,3,3,70608,0,70608,23536
2026-04-24,MD01,명동본점,flagship,서울,기프트,1052,10,15,1086072,0,1086072,108607
2026-04-24,MD01,명동본점,flagship,서울,립,1052,15,18,257676,0,257676,17178
2026-04-24,MD01,명동본점,flagship,서울,마사지바,1052,8,11,242280,0,242280,30285
2026-04-24,MD01,명동본점,flagship,서울,바디로션바,1052,9,12,255418,0,255418,28379
2026-04-24,MD01,명동본점,flagship,서울,배쓰밤,1052,73,88,1240383,0,1240383,16991
2026-04-24,MD01,명동본점,flagship,서울,비누,1052,16,24,357448,48884,308564,19285
2026-04-24,MD01,명동본점,flagship,서울,샤워젤,1052,10,14,274339,29835,244504,24450
2026-04-24,MD01,명동본점,flagship,서울,샴푸바,1052,21,32,745695,0,745695,35509
2026-04-24,MD01,명동본점,flagship,서울,액세서리,1052,5,7,62733,0,62733,12546
2026-04-24,MD01,명동본점,flagship,서울,페이스마스크,1052,17,22,451332,0,451332,26548
2026-04-24,MD01,명동본점,flagship,서울,헤어,1052,13,22,519224,0,519224,39940
2026-04-24,GN01,강남신세계,dept,서울,기프트,769,11,15,1146313,0,1146313,104210
2026-04-24,GN01,강남신세계,dept,서울,립,769,15,18,242753,0,242753,16183
2026-04-24,GN01,강남신세계,dept,서울,마사지바,769,12,19,394477,0,394477,32873
2026-04-24,GN01,강남신세계,dept,서울,바디로션바,769,10,14,306474,0,306474,30647
2026-04-24,GN01,강남신세계,dept,서울,배쓰밤,769,52,81,1062973,0,1062973,20441
2026-04-24,GN01,강남신세계,dept,서울,비누,769,17,25,356018,37027,318991,18764
2026-04-24,GN01,강남신세계,dept,서울,샤워젤,769,12,18,339473,45655,293818,24484
2026-04-24,GN01,강남신세계,dept,서울,샴푸바,769,13,21,475878,0,475878,36606
2026-04-24,GN01,강남신세계,dept,서울,액세서리,769,5,8,75224,0,75224,15044
2026-04-24,GN01,강남신세계,dept,서울,페이스마스크,769,19,26,575831,0,575831,30306
2026-04-24,GN01,강남신세계,dept,서울,헤어,769,12,15,356291,0,356291,29690
2026-04-24,HD01,홍대,street,서울,기프트,760,4,6,440038,0,440038,110009
2026-04-24,HD01,홍대,street,서울,립,760,9,13,180848,0,180848,20094
2026-04-24,HD01,홍대,street,서울,마사지바,760,7,11,232707,0,232707,33243
2026-04-24,HD01,홍대,street,서울,바디로션바,760,5,7,143319,0,143319,28663
2026-04-24,HD01,홍대,street,서울,배쓰밤,760,27,39,528261,0,528261,19565
2026-04-24,HD01,홍대,street,서울,비누,760,10,13,187487,28088,159399,15939
2026-04-24,HD01,홍대,street,서울,샤워젤,760,7,10,182830,26079,156751,22393
2026-04-24,HD01,홍대,street,서울,샴푸바,760,12,17,374882,0,374882,31240
2026-04-24,HD01,홍대,street,서울,액세서리,760,3,4,35450,0,35450,11816
2026-04-24,HD01,홍대,street,서울,페이스마스크,760,10,16,356086,0,356086,35608
2026-04-24,HD01,홍대,street,서울,헤어,760,8,12,290282,0,290282,36285
2026-04-24,JS01,잠실롯데,dept,서울,기프트,767,7,8,611934,0,611934,87419
2026-04-24,JS01,잠실롯데,dept,서울,립,767,9,12,168980,0,168980,18775
2026-04-24,JS01,잠실롯데,dept,서울,마사지바,767,9,11,226594,0,226594,25177
2026-04-24,JS01,잠실롯데,dept,서울,바디로션바,767,10,14,301913,0,301913,30191
2026-04-24,JS01,잠실롯데,dept,서울,배쓰밤,767,43,72,1000440,0,1000440,23266
2026-04-24,JS01,잠실롯데,dept,서울,비누,767,14,19,285912,39745,246167,17583
2026-04-24,JS01,잠실롯데,dept,서울,샤워젤,767,10,16,301951,43944,258007,25800
2026-04-24,JS01,잠실롯데,dept,서울,샴푸바,767,10,12,266744,0,266744,26674
2026-04-24,JS01,잠실롯데,dept,서울,액세서리,767,4,5,46984,0,46984,11746
2026-04-24,JS01,잠실롯데,dept,서울,페이스마스크,767,27,35,762663,0,762663,28246
2026-04-24,JS01,잠실롯데,dept,서울,헤어,767,8,10,235786,0,235786,29473
2026-04-24,YD01,여의도IFC,mall,서울,기프트,541,5,6,453079,0,453079,90615
2026-04-24,YD01,여의도IFC,mall,서울,립,541,8,12,165043,0,165043,20630
2026-04-24,YD01,여의도IFC,mall,서울,마사지바,541,5,6,127782,0,127782,25556
2026-04-24,YD01,여의도IFC,mall,서울,바디로션바,541,4,6,124948,0,124948,31237
2026-04-24,YD01,여의도IFC,mall,서울,배쓰밤,541,27,40,536474,0,536474,19869
2026-04-24,YD01,여의도IFC,mall,서울,비누,541,9,14,206755,23750,183005,20333
2026-04-24,YD01,여의도IFC,mall,서울,샤워젤,541,4,5,94850,10452,84398,21099
2026-04-24,YD01,여의도IFC,mall,서울,샴푸바,541,8,12,282463,0,282463,35307
2026-04-24,YD01,여의도IFC,mall,서울,액세서리,541,3,3,26650,0,26650,8883
2026-04-24,YD01,여의도IFC,mall,서울,페이스마스크,541,10,14,294000,0,294000,29400
2026-04-24,YD01,여의도IFC,mall,서울,헤어,541,4,5,116138,0,116138,29034
2026-04-24,CE01,코엑스,mall,서울,기프트,651,6,7,511354,0,511354,85225
2026-04-24,CE01,코엑스,mall,서울,립,651,8,12,163971,0,163971,20496
2026-04-24,CE01,코엑스,mall,서울,마사지바,651,6,8,159989,0,159989,26664
2026-04-24,CE01,코엑스,mall,서울,바디로션바,651,6,10,204018,0,204018,34003
2026-04-24,CE01,코엑스,mall,서울,배쓰밤,651,23,33,469385,0,469385,20408
2026-04-24,CE01,코엑스,mall,서울,비누,651,9,13,195044,23706,171338,19037
2026-04-24,CE01,코엑스,mall,서울,샤워젤,651,9,14,262433,31499,230934,25659
2026-04-24,CE01,코엑스,mall,서울,샴푸바,651,9,13,286248,0,286248,31805
2026-04-24,CE01,코엑스,mall,서울,액세서리,651,3,4,37760,0,37760,12586
2026-04-24,CE01,코엑스,mall,서울,페이스마스크,651,12,20,425437,0,425437,35453
2026-04-24,CE01,코엑스,mall,서울,헤어,651,6,10,240991,0,240991,40165
2026-04-24,HN01,스타필드하남,mall,경기,기프트,636,7,8,573082,0,573082,81868
2026-04-24,HN01,스타필드하남,mall,경기,립,636,9,12,165742,0,165742,18415
2026-04-24,HN01,스타필드하남,mall,경기,마사지바,636,7,10,202912,0,202912,28987
2026-04-24,HN01,스타필드하남,mall,경기,바디로션바,636,8,10,206563,0,206563,25820
2026-04-24,HN01,스타필드하남,mall,경기,배쓰밤,636,43,66,886097,0,886097,20606
2026-04-24,HN01,스타필드하남,mall,경기,비누,636,13,19,288721,37298,251423,19340
2026-04-24,HN01,스타필드하남,mall,경기,샤워젤,636,11,16,289610,35833,253777,23070
2026-04-24,HN01,스타필드하남,mall,경기,샴푸바,636,17,26,602642,0,602642,35449
2026-04-24,HN01,스타필드하남,mall,경기,액세서리,636,4,5,45580,0,45580,11395
2026-04-24,HN01,스타필드하남,mall,경기,페이스마스크,636,18,22,481548,0,481548,26752
2026-04-24,HN01,스타필드하남,mall,경기,헤어,636,6,7,156586,0,156586,26097
2026-04-24,PG01,현대판교,dept,경기,기프트,580,8,11,840150,0,840150,105018
2026-04-24,PG01,현대판교,dept,경기,립,580,14,21,274437,0,274437,19602
2026-04-24,PG01,현대판교,dept,경기,마사지바,580,5,6,128044,0,128044,25608
2026-04-24,PG01,현대판교,dept,경기,바디로션바,580,6,7,153058,0,153058,25509
2026-04-24,PG01,현대판교,dept,경기,배쓰밤,580,32,50,700133,0,700133,21879
2026-04-24,PG01,현대판교,dept,경기,비누,580,13,19,267021,29993,237028,18232
2026-04-24,PG01,현대판교,dept,경기,샤워젤,580,8,13,242001,27697,214304,26788
2026-04-24,PG01,현대판교,dept,경기,샴푸바,580,11,14,317131,0,317131,28830
2026-04-24,PG01,현대판교,dept,경기,액세서리,580,5,6,51958,0,51958,10391
2026-04-24,PG01,현대판교,dept,경기,페이스마스크,580,19,32,709904,0,709904,37363
2026-04-24,PG01,현대판교,dept,경기,헤어,580,10,13,299012,0,299012,29901
2026-04-24,BS01,신세계센텀,dept,부산,기프트,527,6,7,519244,0,519244,86540
2026-04-24,BS01,신세계센텀,dept,부산,립,527,6,9,125412,0,125412,20902
2026-04-24,BS01,신세계센텀,dept,부산,마사지바,527,4,5,102295,0,102295,25573
2026-04-24,BS01,신세계센텀,dept,부산,바디로션바,527,5,7,140421,0,140421,28084
2026-04-24,BS01,신세계센텀,dept,부산,배쓰밤,527,28,35,492483,0,492483,17588
2026-04-24,BS01,신세계센텀,dept,부산,비누,527,6,9,129285,18972,110313,18385
2026-04-24,BS01,신세계센텀,dept,부산,샤워젤,527,8,10,198814,23074,175740,21967
2026-04-24,BS01,신세계센텀,dept,부산,샴푸바,527,11,13,301216,0,301216,27383
2026-04-24,BS01,신세계센텀,dept,부산,액세서리,527,3,5,46859,0,46859,15619
2026-04-24,BS01,신세계센텀,dept,부산,페이스마스크,527,12,15,336033,0,336033,28002
2026-04-24,BS01,신세계센텀,dept,부산,헤어,527,7,10,245260,0,245260,35037
2026-04-24,DG01,현대대구,dept,대구,기프트,425,7,8,598708,0,598708,85529
2026-04-24,DG01,현대대구,dept,대구,립,425,5,6,86010,0,86010,17202
2026-04-24,DG01,현대대구,dept,대구,마사지바,425,4,6,130423,0,130423,32605
2026-04-24,DG01,현대대구,dept,대구,바디로션바,425,3,3,60873,0,60873,20291
2026-04-24,DG01,현대대구,dept,대구,배쓰밤,425,19,24,336579,0,336579,17714
2026-04-24,DG01,현대대구,dept,대구,비누,425,7,11,154324,22038,132286,18898
2026-04-24,DG01,현대대구,dept,대구,샤워젤,425,6,8,145718,19447,126271,21045
2026-04-24,DG01,현대대구,dept,대구,샴푸바,425,5,6,134523,0,134523,26904
2026-04-24,DG01,현대대구,dept,대구,액세서리,425,1,1,9408,0,9408,9408
2026-04-24,DG01,현대대구,dept,대구,페이스마스크,425,9,10,218304,0,218304,24256
2026-04-24,DG01,현대대구,dept,대구,헤어,425,4,5,115229,0,115229,28807
2026-04-25,MD01,명동본점,flagship,서울,기프트,1324,19,29,2114919,118162,1996757,105092
2026-04-25,MD01,명동본점,flagship,서울,립,1324,21,31,411767,0,411767,19607
2026-04-25,MD01,명동본점,flagship,서울,마사지바,1324,10,15,318330,0,318330,31833
2026-04-25,MD01,명동본점,flagship,서울,바디로션바,1324,11,15,316181,0,316181,28743
2026-04-25,MD01,명동본점,flagship,서울,배쓰밤,1324,79,104,1461095,0,1461095,18494
2026-04-25,MD01,명동본점,flagship,서울,비누,1324,22,31,458659,47657,411002,18681
2026-04-25,MD01,명동본점,flagship,서울,샤워젤,1324,14,20,380208,48908,331300,23664
2026-04-25,MD01,명동본점,flagship,서울,샴푸바,1324,18,26,575051,0,575051,31947
2026-04-25,MD01,명동본점,flagship,서울,액세서리,1324,6,7,63065,0,63065,10510
2026-04-25,MD01,명동본점,flagship,서울,페이스마스크,1324,32,46,984727,0,984727,30772
2026-04-25,MD01,명동본점,flagship,서울,헤어,1324,10,16,384395,0,384395,38439
2026-04-25,GN01,강남신세계,dept,서울,기프트,964,18,26,1844786,124018,1720768,95598
2026-04-25,GN01,강남신세계,dept,서울,립,964,15,25,326941,0,326941,21796
2026-04-25,GN01,강남신세계,dept,서울,마사지바,964,13,18,388167,0,388167,29859
2026-04-25,GN01,강남신세계,dept,서울,바디로션바,964,13,19,395822,0,395822,30447
2026-04-25,GN01,강남신세계,dept,서울,배쓰밤,964,71,116,1653843,0,1653843,23293
2026-04-25,GN01,강남신세계,dept,서울,비누,964,18,27,393038,52146,340892,18938
2026-04-25,GN01,강남신세계,dept,서울,샤워젤,964,12,17,323931,44181,279750,23312
2026-04-25,GN01,강남신세계,dept,서울,샴푸바,964,15,18,405652,0,405652,27043
2026-04-25,GN01,강남신세계,dept,서울,액세서리,964,6,8,74328,0,74328,12388
2026-04-25,GN01,강남신세계,dept,서울,페이스마스크,964,24,32,718093,0,718093,29920
2026-04-25,GN01,강남신세계,dept,서울,헤어,964,12,19,442894,0,442894,36907
2026-04-25,HD01,홍대,street,서울,기프트,916,8,10,713666,36881,676785,84598
2026-04-25,HD01,홍대,street,서울,립,916,13,15,209931,0,209931,16148
2026-04-25,HD01,홍대,street,서울,마사지바,916,7,9,195874,0,195874,27982
2026-04-25,HD01,홍대,street,서울,바디로션바,916,5,6,129978,0,129978,25995
2026-04-25,HD01,홍대,street,서울,배쓰밤,916,40,59,822245,0,822245,20556
2026-04-25,HD01,홍대,street,서울,비누,916,11,13,191520,21268,170252,15477
2026-04-25,HD01,홍대,street,서울,샤워젤,916,7,11,216936,31581,185355,26479
2026-04-25,HD01,홍대,street,서울,샴푸바,916,14,20,481725,0,481725,34408
2026-04-25,HD01,홍대,street,서울,액세서리,916,5,7,61858,0,61858,12371
2026-04-25,HD01,홍대,street,서울,페이스마스크,916,14,19,418892,0,418892,29920
2026-04-25,HD01,홍대,street,서울,헤어,916,8,10,239878,0,239878,29984
2026-04-25,JS01,잠실롯데,dept,서울,기프트,992,16,26,1943738,110218,1833520,114595
2026-04-25,JS01,잠실롯데,dept,서울,립,992,12,18,256386,0,256386,21365
2026-04-25,JS01,잠실롯데,dept,서울,마사지바,992,12,18,366300,0,366300,30525
2026-04-25,JS01,잠실롯데,dept,서울,바디로션바,992,9,13,283199,0,283199,31466
2026-04-25,JS01,잠실롯데,dept,서울,배쓰밤,992,50,78,1074888,0,1074888,21497
2026-04-25,JS01,잠실롯데,dept,서울,비누,992,19,25,379066,38197,340869,17940
2026-04-25,JS01,잠실롯데,dept,서울,샤워젤,992,19,23,458831,56870,401961,21155
2026-04-25,JS01,잠실롯데,dept,서울,샴푸바,992,17,22,527005,0,527005,31000
2026-04-25,JS01,잠실롯데,dept,서울,액세서리,992,6,8,72242,0,72242,12040
2026-04-25,JS01,잠실롯데,dept,서울,페이스마스크,992,23,33,709306,0,709306,30839
2026-04-25,JS01,잠실롯데,dept,서울,헤어,992,10,14,340177,0,340177,34017
2026-04-25,YD01,여의도IFC,mall,서울,기프트,718,6,8,578091,33122,544969,90828
2026-04-25,YD01,여의도IFC,mall,서울,립,718,9,13,176202,0,176202,19578
2026-04-25,YD01,여의도IFC,mall,서울,마사지바,718,5,6,130200,0,130200,26040
2026-04-25,YD01,여의도IFC,mall,서울,바디로션바,718,6,9,184413,0,184413,30735
2026-04-25,YD01,여의도IFC,mall,서울,배쓰밤,718,45,68,930723,0,930723,20682
2026-04-25,YD01,여의도IFC,mall,서울,비누,718,9,11,163014,20281,142733,15859
2026-04-25,YD01,여의도IFC,mall,서울,샤워젤,718,10,15,272423,27703,244720,24472
2026-04-25,YD01,여의도IFC,mall,서울,샴푸바,718,16,24,566591,0,566591,35411
2026-04-25,YD01,여의도IFC,mall,서울,액세서리,718,3,3,27559,0,27559,9186
2026-04-25,YD01,여의도IFC,mall,서울,페이스마스크,718,11,15,326300,0,326300,29663
2026-04-25,YD01,여의도IFC,mall,서울,헤어,718,8,11,258186,0,258186,32273
2026-04-25,CE01,코엑스,mall,서울,기프트,674,5,7,508612,50288,458324,91664
2026-04-25,CE01,코엑스,mall,서울,립,674,7,10,140850,0,140850,20121
2026-04-25,CE01,코엑스,mall,서울,마사지바,674,6,7,141838,0,141838,23639
2026-04-25,CE01,코엑스,mall,서울,바디로션바,674,4,6,123068,0,123068,30767
2026-04-25,CE01,코엑스,mall,서울,배쓰밤,674,27,37,510194,0,510194,18896
2026-04-25,CE01,코엑스,mall,서울,비누,674,11,16,240070,31854,208216,18928
2026-04-25,CE01,코엑스,mall,서울,샤워젤,674,9,11,206476,26353,180123,20013
2026-04-25,CE01,코엑스,mall,서울,샴푸바,674,7,8,183997,0,183997,26285
2026-04-25,CE01,코엑스,mall,서울,액세서리,674,3,4,37288,0,37288,12429
2026-04-25,CE01,코엑스,mall,서울,페이스마스크,674,10,12,250554,0,250554,25055
2026-04-25,CE01,코엑스,mall,서울,헤어,674,8,11,246778,0,246778,30847
2026-04-25,HN01,스타필드하남,mall,경기,기프트,744,12,17,1204641,116173,1088468,90705
2026-04-25,HN01,스타필드하남,mall,경기,립,744,12,17,238194,0,238194,19849
2026-04-25,HN01,스타필드하남,mall,경기,마사지바,744,9,11,223202,0,223202,24800
2026-04-25,HN01,스타필드하남,mall,경기,바디로션바,744,7,9,196494,0,196494,28070
2026-04-25,HN01,스타필드하남,mall,경기,배쓰밤,744,42,53,761568,0,761568,18132
2026-04-25,HN01,스타필드하남,mall,경기,비누,744,15,25,346321,42200,304121,20274
2026-04-25,HN01,스타필드하남,mall,경기,샤워젤,744,11,17,337691,40467,297224,27020
2026-04-25,HN01,스타필드하남,mall,경기,샴푸바,744,15,20,482658,0,482658,32177
2026-04-25,HN01,스타필드하남,mall,경기,액세서리,744,4,6,53631,0,53631,13407
2026-04-25,HN01,스타필드하남,mall,경기,페이스마스크,744,21,26,565630,0,565630,26934
2026-04-25,HN01,스타필드하남,mall,경기,헤어,744,11,13,294936,0,294936,26812
2026-04-25,PG01,현대판교,dept,경기,기프트,770,13,17,1213947,61012,1152935,88687
2026-04-25,PG01,현대판교,dept,경기,립,770,12,16,210630,0,210630,17552
2026-04-25,PG01,현대판교,dept,경기,마사지바,770,8,11,228875,0,228875,28609
2026-04-25,PG01,현대판교,dept,경기,바디로션바,770,6,7,148441,0,148441,24740
2026-04-25,PG01,현대판교,dept,경기,배쓰밤,770,43,57,772138,0,772138,17956
2026-04-25,PG01,현대판교,dept,경기,비누,770,13,21,319060,41030,278030,21386
2026-04-25,PG01,현대판교,dept,경기,샤워젤,770,9,11,204843,25534,179309,19923
2026-04-25,PG01,현대판교,dept,경기,샴푸바,770,13,18,413347,0,413347,31795
2026-04-25,PG01,현대판교,dept,경기,액세서리,770,3,3,27337,0,27337,9112
2026-04-25,PG01,현대판교,dept,경기,페이스마스크,770,23,28,590240,0,590240,25662
2026-04-25,PG01,현대판교,dept,경기,헤어,770,12,18,435862,0,435862,36321
